0003,Allora P-10 State School,-28.036607,151.98635,116.1741959,1,,,,State School,,,,21,Warwick Street,Allora,4362,Principal,PO Box 6,Allora,,4362,08,(07) 4666 7222,,(07) 4666 7299,www.allorass.eq.edu.au,PY,10,Darling Downs South West,Maranoa,Southern Downs,Southern Downs (R),0003,Allora P-10 State School,State School
0004,Bald Hills State School,-27.320777,153.007607,18.56281168,1,,,,State School,,,,2156,Gympie Road,Bald Hills,4036,Principal,PO Box 40,Bald Hills,,4036,09,(07) 3261 1554,,(07) 3261 1715,www.baldhillss.eq.edu.au,PY,06,Metropolitan,Petrie,Aspley,Brisbane (C),0004,Bald Hills State School,State School
0006,Beenleigh State School,-27.718441,153.199219,32.93444494,1,,,,State School,,,,22,James Street,Beenleigh,4207,Principal,PO Box 246,Beenleigh,,4207,08,(07) 3386 2333,,(07) 3807 3458,www.beenleigss.eq.edu.au,PY,06,South East,Forde,Waterford,Logan (C),0006,Beenleigh State School,State School
0008,Yeronga State School,-27.518771,153.019927,4.564105938,1,,,,State School,,,,122,Park Road,Yeronga,4104,Principal,122 Park Road,Yeronga,,4104,09,(07) 3426 0333,,(07) 3848 0094,www.yerongass.eq.edu.au,0P,06,Metropolitan,Moreton,Yeerongpilly,Brisbane (C),0008,Yeronga State School,State School
0010,Bowen State School,-20.009556,148.243299,961.3246201,2,,,,State School,,,,29,Kennedy Street,Bowen,4805,Principal,PO Box 1157,Bowen,,4805,08,(07) 4786 9555,,(07) 4786 9500,www.bowenss.eq.edu.au,0P,06,North Queensland,Dawson,Burdekin,Whitsunday (R),0010,Bowen State School,State School
0011,Windsor State School,-27.430843,153.030216,7.371586445,1,,,,State School,Y,,,,Harris Street,Windsor,4030,Principal,Harris Street,Windsor,,4030,09,(07) 3866 4333,,(07) 3866 4300,www.windsorss.eq.edu.au,PY,06,Metropolitan,Brisbane,Brisbane Central,Brisbane (C),0011,Windsor State School,State School
0013,Toowong State School,-27.481846,152.989087,0.595590153,1,,,,State School,,,,37,St Osyth Street,Toowong,4066,Principal,37 St Osyth Street,Toowong,,4066,07,(07) 3859 6111,,(07) 3371 7357,www.toowongss.eq.edu.au,PY,06,Metropolitan,Ryan,Mount Coot-tha,Brisbane (C),0013,Toowong State School,State School
0016,Brookfield State School,-27.496103,152.913087,7.708826517,1,,,,State School,Y,,,36,Boscombe Road,Brookfield,4069,Principal,36 Boscombe Road,Brookfield,,4069,08,(07) 3374 7333,,(07) 3374 7300,www.brookfieldss.eq.edu.au,PY,06,Metropolitan,Ryan,Moggill,Brisbane (C),0016,Brookfield State School,State School
0017,Bulimba State School,-27.453114,153.065005,8.255200575,1,,,,State School,Y,,,,Oxford Street,Bulimba,4171,Principal,Oxford Street,Bulimba,,4171,09,(07) 3395 9666,,(07) 3395 9600,www.bulimbass.eq.edu.au,PY,06,Metropolitan,Griffith,Bulimba,Brisbane (C),0017,Bulimba State School,State School
0018,Bundaberg Central State School,-24.869679,152.34814,297.9976056,2,,,,State School,,,,13,Crofton Street,Bundaberg Central,4670,Principal,13 Crofton Street,Bundaberg,,4670,06,(07) 4150 7666,,(07) 4150 7600,www.bundcentss.eq.edu.au,PY,06,North Coast,Hinkler,Bundaberg,Bundaberg (R),0018,Bundaberg Central State School,State School
0019,Bundamba State School,-27.611463,152.804598,22.96793011,1,,,,State School,,,,221,Brisbane Road,Bundamba,4304,Principal,221 Brisbane Road,Bundamba,,4304,09,(07) 3816 6666,,(07) 3816 6600,www.bundambass.eq.edu.au,0P,06,Metropolitan,Blair,Ipswich,Ipswich (C),0019,Bundamba State School,State School
0020,Calliope State School,-24.004108,151.202766,426.634573,2,,,,State School,,,,,Stirrat Street,Calliope,4680,Principal,PO Box 232,Calliope,,4680,08,(07) 4975 8333,,(07) 4975 6437,www.calliopess.eq.edu.au,PY,06,Central Queensland,Flynn,Gladstone,Gladstone (R),0020,Calliope State School,State School
0021,Clermont State School,-22.8368,147.632798,746.8478716,2,,,,State School,,,,,Hetherington Street,Clermont,4721,Principal,PO Box 517,Clermont,,4721,07,(07) 4983 4222,,(07) 4983 4200,www.clermontss.eq.edu.au,PY,06,Central Queensland,Capricornia,Gregory,Isaac (R),0021,Clermont State School,State School
0022,Cleveland State School,-27.528484,153.270686,28.00641596,1,,,,State School,,,,,Queen Street,Cleveland,4163,Principal,PO Box 194,Cleveland,,4163,09,(07) 3488 1333,,(07) 3488 1300,www.clevelanss.eq.edu.au,PY,06,South East,Bowman,Cleveland,Redland (C),0022,Cleveland State School,State School
0023,Ormiston State School,-27.516519,153.258213,26.59878382,1,,,,State School,Y,,,82-110,Gordon Street,Ormiston,4160,Principal,82-110 Gordon Street,Ormiston,,4160,08,(07) 3824 9111,,(07) 3824 9100,www.ormistonss.eq.edu.au,PY,06,South East,Bowman,Cleveland,Redland (C),0023,Ormiston State School,State School
0024,Condamine State School,-26.924923,150.135035,289.2061438,2,,,,State School,,,,,Kennedy Street,Condamine,4416,Principal,Kennedy Street,Condamine,,4416,05,(07) 4627 7147,,(07) 4627 7113,www.condaminss.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Warrego,Western Downs (R),0024,Condamine State School,State School
0025,Acacia Ridge State School,-27.579403,153.01462,10.54017538,1,,,,State School,,,,,Nyngam Street,Acacia Ridge,4110,Principal,Nyngam Street,Acacia Ridge,,4110,08,(07) 3717 4111,,(07) 3717 4100,www.acaciaridgess.eq.edu.au,0P,06,Metropolitan,Moreton,Sunnybank,Brisbane (C),0025,Acacia Ridge State School,State School
0027,Mitchell State School,-26.488248,147.9712,509.5327834,2,,,,State School,,,,105,Cambridge Street,Mitchell,4465,Principal,PO Box 65,Mitchell,,4465,07,(07) 4623 8888,,(07) 4623 1714,www.mitchellss.eq.edu.au,PY,10,Darling Downs South West,Maranoa,Warrego,Maranoa (R),0027,Mitchell State School,State School
0028,Dalby State School,-27.18497,151.262294,173.978107,2,,,,State School,,,,155,Cunningham Street,Dalby,4405,Principal,PO Box 488,Dalby,,4405,08,(07) 4672 3666,,(07) 4672 3600,www.dalbyss.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Condamine,Western Downs (R),0028,Dalby State School,State School
0029,Ramsay State School,-27.72142,151.96184,104.6599754,1,,,,State School,,,,173,Ramsay School Road,Ramsay,4358,Principal,173 Ramsay School Road,Ramsay,Cambooya,4358,05,(07) 4630 9140,,(07) 4630 9081,www.ramsayss.eq.edu.au,PY,06,Darling Downs South West,Groom,Condamine,Toowoomba (R),0029,Ramsay State School,State School
0031,Drayton State School,-27.602645,151.911411,107.1636864,1,,,,State School,,,,55,Brisbane Street,Drayton,4350,Principal,55 Brisbane Street,Drayton,,4350,07,(07) 4637 7444,,(07) 4637 7400,www.draytonss.eq.edu.au,PY,06,Darling Downs South West,Groom,Condamine,Toowoomba (R),0031,Drayton State School,State School
0032,Coowonga State School,-23.302299,150.730843,517.671738,2,,,,State School,,,,269,Coowonga Road,Coowonga,4702,Principal,269 Coowonga Road,Coowonga,,4702,05,(07) 4934 4192,,(07) 4934 4445,www.coowongass.eq.edu.au,PY,06,Central Queensland,Capricornia,Keppel,Livingstone (S),0032,Coowonga State School,State School
0033,Hendra State School,-27.421441,153.073632,10.97092372,1,,,,State School,,,,309,Nudgee Road,Hendra,4011,Principal,309 Nudgee Road,Hendra,,4011,06,(07) 3623 1333,,(07) 3623 1300,www.hendrass.eq.edu.au,PY,06,Metropolitan,Brisbane,Clayfield,Brisbane (C),0033,Hendra State School,State School
0034,Eight Mile Plains State School,-27.593239,153.109127,16.61497897,1,,,,State School,,,,480,Underwood Road,Eight Mile Plains,4113,Principal,480 Underwood Road,Eight Mile Plains,,4113,07,(07) 3340 6333,,(07) 3340 6300,www.eighmiless.eq.edu.au,PY,06,Metropolitan,Moreton,Stretton,Brisbane (C),0034,Eight Mile Plains State School,State School
0035,Enoggera State School,-27.417145,152.994134,7.779316417,1,,,,State School,Y,,,235,South Pine Road,Enoggera,4051,Principal,PO Box 217,Alderley,,4051,07,(07) 3550 1333,,(07) 3550 1300,www.enoggerass.eq.edu.au,PY,06,Metropolitan,Brisbane,Ashgrove,Brisbane (C),0035,Enoggera State School,State School
0036,Fig Tree Pocket State School,-27.526844,152.965307,5.079157743,1,,,,State School,,,,,Cubberla Street,Fig Tree Pocket,4069,Principal,Cubberla Street,Fig Tree Pocket,,4069,08,(07) 3327 2111,,(07) 3327 2100,www.figtreess.eq.edu.au,PY,06,Metropolitan,Ryan,Indooroopilly,Brisbane (C),0036,Fig Tree Pocket State School,State School
0038,Albert State School,-25.546752,152.70367,217.6194563,2,,,,State School,,,,210-220,Albert Street,Maryborough,4650,Principal,210-220 Albert Street,Maryborough,,4650,07,(07) 4120 0888,,(07) 4120 0800,www.albertss.eq.edu.au,PY,06,North Coast,Wide Bay,Maryborough,Fraser Coast (R),0038,Albert State School,State School
0039,Woongoolba State School,-27.744816,153.319418,43.2572811,1,,,,State School,,,,1219,Jacobs Well Road,Woongoolba,4207,Principal,1219 Jacobs Well Road,Woongoolba,,4207,07,(07) 5547 4333,,(07) 5547 4300,www.woongoolbass.eq.edu.au,PY,06,South East,Fadden,Coomera,Gold Coast (C),0039,Woongoolba State School,State School
0040,Freestone State School,-28.13485,152.137363,110.5849123,1,,,,State School,,,,82,School Road,Freestone,4370,Principal,82 School Road,Freestone,via Warwick,4370,05,(07) 4666 1569,,(07) 4666 1654,www.freestoness.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Southern Downs,Southern Downs (R),0040,Freestone State School,State School
0041,Gatton State School,-27.559812,152.278538,70.67500947,1,,,,State School,,,,26,William Street,Gatton,4343,Principal,PO Box 166,Gatton,,4343,09,(07) 5466 3333,,(07) 5466 3300,www.gattonss.eq.edu.au,0P,06,Darling Downs South West,Wright,Lockyer,Lockyer Valley (R),0041,Gatton State School,State School
0042,Gayndah State School,-25.624165,151.605754,248.7386664,2,,,,State School,,,,33,Meson Street,Gayndah,4625,Principal,PO Box 106,Gayndah,,4625,07,(07) 4160 3333,,(07) 4160 3300,www.gayndahss.eq.edu.au,PY,06,Central Queensland,Flynn,Callide,North Burnett (R),0042,Gayndah State School,State School
0043,Nundah State School,-27.402548,153.058168,11.52149952,1,,,,State School,,,,41,Bage Street,Nundah,4012,Principal,PO Box 379,Nundah,,4012,09,(07) 3635 5888,,(07) 3635 5800,www.nundahss.eq.edu.au,PY,06,Metropolitan,Lilley,Clayfield,Brisbane (C),0043,Nundah State School,State School
0044,Gladstone Central State School,-23.842002,151.257812,440.9073551,2,,,,State School,,,,74,Auckland Street,Gladstone Central,4680,Principal,74 Auckland Street,Gladstone,,4680,07,(07) 4979 7222,,(07) 4972 2396,www.gladcentss.eq.edu.au,PY,06,Central Queensland,Flynn,Gladstone,Gladstone (R),0044,Gladstone Central State School,State School
0045,Goodna State School,-27.606637,152.893742,16.36965801,1,,,,State School,,,,1,Albert Street,Goodna,4300,Principal,1 Albert Street,Goodna,,4300,10,(07) 3437 9333,,(07) 3437 9300,www.goodnass.eq.edu.au,PY,06,Metropolitan,Oxley,Bundamba,Ipswich (C),0045,Goodna State School,State School
0046,Goondiwindi State School,-28.543435,150.307635,288.3546903,2,,,,State School,,,,34,George Street,Goondiwindi,4390,Principal,LMB 5,Goondiwindi,,4390,09,(07) 4677 7333,,(07) 4677 7300,www.goondiwnss.eq.edu.au,0P,06,Darling Downs South West,Maranoa,Southern Downs,Goondiwindi (R),0046,Goondiwindi State School,State School
0047,Gracemere State School,-23.435617,150.453833,517.4310497,2,,,,State School,,,,,O'Shanesy Street,Gracemere,4702,Principal,O'Shanesy Street,Gracemere,,4702,07,(07) 4931 7555,,(07) 4931 7500,www.gracemerss.eq.edu.au,PY,06,Central Queensland,Flynn,Rockhampton,Rockhampton (R),0047,Gracemere State School,State School
0049,Gympie Central State School,-26.188259,152.664744,147.9843479,2,,,,State School,,,,,Lawrence Street,Gympie,4570,Principal,Lawrence Street,Gympie,,4570,07,(07) 5480 2111,,(07) 5480 2100,www.gympcentss.eq.edu.au,PY,06,North Coast,Wide Bay,Gympie,Gympie (R),0049,Gympie Central State School,State School
0050,Gilston State School,-28.039679,153.31101,69.06393158,1,,,,State School,,,,588,Worongary Road,Gilston,4211,Principal,588 Worongary Road,Gilston,,4211,09,(07) 5501 2333,,(07) 5501 2300,www.gilstonss.eq.edu.au,PY,06,South East,Wright,Mudgeeraba,Gold Coast (C),0050,Gilston State School,State School
0051,One Mile State School,-26.1996,152.675328,146.5260185,2,,,,State School,,,,,John Street,Gympie,4570,Principal,John Street,Gympie,,4570,08,(07) 5480 2777,,(07) 5480 2700,www.onemiless.eq.edu.au,PY,06,North Coast,Wide Bay,Gympie,Gympie (R),0051,One Mile State School,State School
0052,Helidon State School,-27.554884,152.126044,85.58195107,1,,,,State School,,,,16,School Street,Helidon,4344,Principal,16 School Street,Helidon,,4344,06,(07) 4612 9222,,(07) 4612 9200,www.helidonss.eq.edu.au,PY,06,Darling Downs South West,Wright,Lockyer,Lockyer Valley (R),0052,Helidon State School,State School
0053,Highfields State School,-27.462239,151.956818,102.0158522,1,,,,State School,,,,10459,New England Highway,Highfields,4352,Principal,10459 New England Highway,Highfields,,4352,10,(07) 4699 6222,,(07) 4699 6200,www.highfieldsss.eq.edu.au,PY,06,Darling Downs South West,Groom,Toowoomba North,Toowoomba (R),0053,Highfields State School,State School
0054,Geham State School,-27.407089,151.99626,98.51411523,1,,,,State School,,,,9625,New England Highway,Geham,4352,Principal,9625 New England Highway,Geham,,4352,06,(07) 4612 6333,,(07) 4696 6392,www.gehamss.eq.edu.au,PY,06,Darling Downs South West,Groom,Nanango,Toowoomba (R),0054,Geham State School,State School
0055,Inglewood State School,-28.416453,151.07671,214.505212,2,,,,State School,,,,,Chilcott Street,Inglewood,4387,Principal,PO Box 203,Inglewood,,4387,08,(07) 4652 0111,,(07) 4652 0100,www.inglewoodss.eq.edu.au,PY,10,Darling Downs South West,Maranoa,Southern Downs,Goondiwindi (R),0055,Inglewood State School,State School
0057,Bouldercombe State School,-23.563935,150.471057,504.1244217,2,,,,State School,,,,52599,Burnett Highway,Bouldercombe,4702,Principal,52599 Burnett Highway,Bouldercombe,,4702,06,(07) 4912 4777,,(07) 4912 4700,www.bouldercss.eq.edu.au,PY,06,Central Queensland,Flynn,Mirani,Rockhampton (R),0057,Bouldercombe State School,State School
0058,Gunalda State School,-25.992346,152.559953,171.6063434,2,,,,State School,,,,,King Street,Gunalda,4570,Principal,c/- Post Office,Gunalda,,4570,05,(07) 5484 6211,,(07) 5484 6326,www.gunaldass.eq.edu.au,PY,06,North Coast,Wide Bay,Maryborough,Gympie (R),0058,Gunalda State School,State School
0059,Ipswich Central State School,-27.621414,152.769039,26.46029211,1,,,,State School,,,,,Griffith Road,Ipswich,4305,Principal,Griffith Road,Ipswich,,4305,09,(07) 3432 5333,,(07) 3432 5300,www.ipswcentss.eq.edu.au,0P,06,Metropolitan,Blair,Ipswich,Ipswich (C),0059,Ipswich Central State School,State School
0060,Craigslea State School,-27.383311,153.016685,11.81774368,1,,,,State School,,,,,Hamilton Road,Chermside West,4032,Principal,Hamilton Road,Chermside West,,4032,09,(07) 3350 8777,,(07) 3359 7296,www.craigsless.eq.edu.au,PY,06,Metropolitan,Lilley,Aspley,Brisbane (C),0060,Craigslea State School,State School
0061,Ipswich North State School,-27.602126,152.763022,25.82646895,1,,,,State School,,,,,Downs Street,North Ipswich,4305,Principal,PO Box 2288,North Ipswich,,4305,07,(07) 3813 5888,,(07) 3813 5800,www.ipswichnorthss.eq.edu.au,PY,06,Metropolitan,Blair,Ipswich West,Ipswich (C),0061,Ipswich North State School,State School
0062,Sunnybank State School,-27.575352,153.052003,11.53740351,1,,,,State School,,,,50,Eddington Street,Sunnybank,4109,Principal,50 Eddington Street,Sunnybank,,4109,08,(07) 3452 4888,,(07) 3452 4800,www.sunnybanss.eq.edu.au,PY,06,Metropolitan,Moreton,Sunnybank,Brisbane (C),0062,Sunnybank State School,State School
0063,Isisford State School,-24.260126,144.440021,927.3121505,2,,,,State School,,,,14,St Helena Street,Isisford,4731,Principal,PO Box 8,Isisford,,4731,05,(07) 4658 8186,,(07) 4658 8190,www.isisfordss.eq.edu.au,PY,06,Central Queensland,Maranoa,Gregory,Longreach (R),0063,Isisford State School,State School
0064,Jondaryan State School,-27.373315,151.585072,139.2815777,2,,,,State School,,,,,Scott Road,Jondaryan,4403,Principal,c/- Post Office,Jondaryan,,4403,05,(07) 4692 2139,,(07) 4692 2243,www.jondaryass.eq.edu.au,PY,06,Darling Downs South West,Groom,Condamine,Toowoomba (R),0064,Jondaryan State School,State School
0065,Biggera Waters State School,-27.927501,153.39708,63.24441482,1,,,,State School,,,,,Cnr Morala Avenue & Coombabah Road,Biggera Waters,4216,Principal,Cnr Morala Avenue & Coombabah Road,Biggera Waters,,4216,10,(07) 5537 1033,,(07) 5529 0250,www.biggerawatersss.eq.edu.au,PY,06,South East,Fadden,Broadwater,Gold Coast (C),0065,Biggera Waters State School,State School
0067,Lakes Creek State School,-23.375744,150.560276,518.1516054,2,,,,State School,,,,445,Paterson Street,Lakes Creek,4701,Principal,445 Paterson Street,Lakes Creek,Rockhampton North,4701,07,(07) 4932 6333,,(07) 4926 2139,www.lakescreekss.eq.edu.au,PY,06,Central Queensland,Capricornia,Keppel,Rockhampton (R),0067,Lakes Creek State School,State School
0068,Leyburn State School,-28.01341,151.579369,150.6923638,2,,,,State School,,,,34,Peter Street,Leyburn,4365,Principal,c/- Post Office,Leyburn,,4365,05,(07) 4695 0172,,(07) 4695 0226,www.leyburnss.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Southern Downs,Southern Downs (R),0068,Leyburn State School,State School
0069,Logan Reserve State School,-27.714303,153.114193,28.05221694,1,,,,State School,,,,369-379,School Road,Logan Reserve,4133,Principal,369 School Road,Logan Reserve,,4133,08,(07) 3489 5444,,(07) 3803 0026,www.loganreservess.eq.edu.au,PY,06,South East,Forde,Logan,Logan (C),0069,Logan Reserve State School,State School
0070,Loganholme State School,-27.686275,153.180808,29.02113959,1,,,,State School,,,,,Wandilla Crescent,Loganholme,4129,Principal,PO Box 3055,Loganholme,,4129,08,(07) 3801 9333,,(07) 3801 9300,www.loganholmess.eq.edu.au,PY,06,South East,Forde,Waterford,Logan (C),0070,Loganholme State School,State School
0071,Mackay Central State School,-21.145246,149.182122,803.6687081,2,,,,State School,,,,,Alfred Street,Mackay,4740,Principal,PO Box 5335,Mackay MC,,4741,07,(07) 4969 3111,,(07) 4957 8082,www.mackcentss.eq.edu.au,PY,06,Central Queensland,Dawson,Mackay,Mackay (R),0071,Mackay Central State School,State School
0072,Maryborough Central State School,-25.535521,152.699914,218.9067283,2,,,,State School,,,,471,Kent Street,Maryborough,4650,Principal,471 Kent Street,Maryborough,,4650,08,(07) 4121 8777,,(07) 4121 8700,www.maryboroughcentralss.eq.edu.au,PY,06,North Coast,Wide Bay,Maryborough,Fraser Coast (R),0072,Maryborough Central State School,State School
0073,Moggill State School,-27.569111,152.877131,14.43576219,1,,,,State School,,,,3417,Moggill Road,Moggill,4070,Principal,3417 Moggill Road,Moggill,,4070,09,(07) 3202 0444,,(07) 3202 0400,www.moggillss.eq.edu.au,PY,06,Metropolitan,Ryan,Moggill,Brisbane (C),0073,Moggill State School,State School
0074,Osborne State School,-19.700739,147.346424,1038.960322,3,,,,State School,,,,,Kirknie Road,Osborne,4806,Principal,PO Box 217,Home Hill,,4806,05,(07) 4782 6254,,(07) 4782 6265,www.osborness.eq.edu.au,PY,06,North Queensland,Dawson,Burdekin,Burdekin (S),0074,Osborne State School,State School
0075,Mount Perry State School,-25.182083,151.642869,289.3351332,2,,,,State School,,,,,Annie Street,Mount Perry,4671,Principal,Annie Street,Mount Perry,,4671,05,(07) 4156 3241,,(07) 4156 3339,www.mtperryss.eq.edu.au,PY,06,Central Queensland,Flynn,Callide,North Burnett (R),0075,Mount Perry State School,State School
0076,Murphy's Creek State School,-27.459089,152.051649,92.67710483,1,,,,State School,,,,49,Murphys Creek School Road,Murphys Creek,4352,Principal,49 Murphys Creek School Road,Murphys Creek,,4352,05,(07) 4630 5167,,(07) 4630 5259,www.murpcreess.eq.edu.au,PY,06,Darling Downs South West,Wright,Lockyer,Lockyer Valley (R),0076,Murphy's Creek State School,State School
0077,Nanango State School,-26.67205,152.005045,133.1569004,2,,,,State School,,,,39,Drayton Street,Nanango,4615,Principal,PO Box 471,Nanango,,4615,09,(07) 4171 6200,,(07) 4171 6262,www.nanangoss.eq.edu.au,0P,06,Darling Downs South West,Maranoa,Nanango,South Burnett (R),0077,Nanango State School,State School
0078,Sherwood State School,-27.531508,152.983417,4.994693427,1,,,,State School,,,,464,Oxley Road,Sherwood,4075,Principal,PO Box 19,Sherwood,,4075,09,(07) 3716 2111,,(07) 3716 2100,www.sherwoodss.eq.edu.au,PY,06,Metropolitan,Moreton,Indooroopilly,Brisbane (C),0078,Sherwood State School,State School
0079,Oxley State School,-27.563966,152.98083,8.607361693,1,,,,State School,Y,,,,Bannerman Street,Oxley,4075,Principal,Bannerman Street,Oxley,,4075,08,(07) 3716 2444,,(07) 3716 2400,www.oxleyss.eq.edu.au,PY,06,Metropolitan,Moreton,Mount Ommaney,Brisbane (C),0079,Oxley State School,State School
0080,Petrie Terrace State School,-27.459964,153.00977,3.556541168,1,,,,State School,,,,40,Moreton Street,Paddington,4064,Principal,PO Box 444,Red Hill,,4059,07,(07) 3259 9333,,(07) 3369 9539,www.petrieterracess.eq.edu.au,PY,06,Metropolitan,Brisbane,Mount Coot-tha,Brisbane (C),0080,Petrie Terrace State School,State School
0081,Pimpama State School,-27.817322,153.27773,46.35228723,1,,,,State School,,,,9,Hotham Creek Road North,Pimpama,4209,Principal,9 Hotham Creek Road North,Pimpama,,4209,08,(07) 5549 4333,,(07) 5549 4300,www.pimpamass.eq.edu.au,PY,06,South East,Forde,Albert,Gold Coast (C),0081,Pimpama State School,State School
0082,Western Cape College - Mapoon,-11.965247,141.884106,2077.960938,4,,,,Campus,,,,,Red Beach Road,Mapoon,4874,Head of Campus,PO Box 167,Weipa,,4874,05,(07) 4082 9333,,(07) 4082 9300,www.westerncapecollege.eq.edu.au,0P,06,Far North Queensland,Leichhardt,Cook,Mapoon (S),5399,Western Cape College,State School
0084,Gabbinbar State School,-27.595624,151.969013,101.4355826,1,,,,State School,,,,189,Stenner Street,Centenary Heights,4350,Principal,189 Stenner Street,Toowoomba,,4350,08,(07) 4631 5222,,(07) 4631 5200,www.gabbinbarss.eq.edu.au,PY,06,Darling Downs South West,Groom,Toowoomba South,Toowoomba (R),0084,Gabbinbar State School,State School
0086,Peak Crossing State School,-27.779277,152.73141,41.32303725,1,,,,State School,,,,,Ipswich-Boonah Road,Peak Crossing,4306,Principal,Ipswich-Boonah Road,Peak Crossing,,4306,07,(07) 5464 8111,,(07) 5464 8100,www.peakcrosss.eq.edu.au,PY,06,South East,Wright,Lockyer,Scenic Rim (R),0086,Peak Crossing State School,State School
0088,Redbank Plains State School,-27.64791,152.851517,22.53466834,1,,,,State School,,,,39-53,School Road,Redbank Plains,4301,Principal,39-53 School Road,Redbank Plains,,4301,10,(07) 3814 9222,,(07) 3814 9200,www.redbplaiss.eq.edu.au,PY,06,Metropolitan,Blair,Bundamba,Ipswich (C),0088,Redbank Plains State School,State School
0092,Rolleston State School,-24.462666,148.624401,550.8756352,2,,,,State School,,,,16,Warrijo Street,Rolleston,4702,Principal,16 Warrijo Street,Rolleston,,4702,05,(07) 4988 9333,,(07) 4988 9300,www.rollestoss.eq.edu.au,PY,06,Central Queensland,Flynn,Gregory,Central Highlands (R),0092,Rolleston State School,State School
0094,Samford State School,-27.376329,152.881273,16.3669096,1,,,,State School,Y,,,,School Road,Samford Village,4520,Principal,PO Box 854,Samford,,4520,10,(07) 3430 9111,,(07) 3430 9100,www.samfordss.eq.edu.au,PY,06,Metropolitan,Dickson,Ferny Grove,Moreton Bay (R),0094,Samford State School,State School
0097,Dysart State School,-22.587139,148.346661,717.9508348,2,,,,State School,,,,,Garnham Drive,Dysart,4745,Principal,PO Box 187,Dysart,,4745,08,(07) 4941 1555,,(07) 4941 1500,www.dysartss.eq.edu.au,PY,06,Central Queensland,Capricornia,Mirani,Isaac (R),0097,Dysart State School,State School
0099,Slacks Creek State School,-27.643076,153.152733,23.59024799,1,,,,State School,,,,,Daisy Hill Road,Daisy Hill,4127,Principal,Daisy Hill Road,Slacks Creek,,4127,07,(07) 3386 5222,,(07) 3808 7232,www.slaccreess.eq.edu.au,PY,06,South East,Rankin,Springwood,Logan (C),0099,Slacks Creek State School,State School
0101,Mackenzie River State School,-22.949601,148.928774,649.0915833,2,,,,State School,,,,31145,Fitzroy Development Road,Mackenzie River,4702,Principal,31145 Fitzroy Development Road,Mackenzie River,via Dingo,4702,05,(07) 4985 8155,,(07) 4985 9139,www.mackrivess.eq.edu.au,PY,06,Central Queensland,Capricornia,Gregory,Isaac (R),0101,Mackenzie River State School,State School
0102,Springsure State School,-24.11555,148.087098,617.5193899,2,,,,State School,,,,55,Eclipse Street,Springsure,4722,Principal,PO Box 24,Springsure,,4722,07,(07) 4981 4333,,(07) 4984 1634,www.springsuss.eq.edu.au,PY,10,Central Queensland,Flynn,Gregory,Central Highlands (R),0102,Springsure State School,State School
0103,St Lawrence State School,-22.345084,149.52922,669.752448,2,,,,State School,,,,,Macartney Street,St Lawrence,4707,Principal,PO Box 22,St Lawrence,,4707,05,(07) 4956 9134,Y,(07) 4956 9270,www.stlawrenss.eq.edu.au,PY,06,Central Queensland,Capricornia,Mirani,Isaac (R),0103,St Lawrence State School,State School
0105,Taroom State School,-25.639101,149.801055,377.9122968,2,,,,State School,,,,,Wolsey Street,Taroom,4420,Principal,PO Box 201,Taroom,,4420,07,(07) 4628 9333,,(07) 4628 9300,www.taroomss.eq.edu.au,PY,10,Darling Downs South West,Flynn,Callide,Banana (S),0105,Taroom State School,State School
0106,Tent Hill Lower State School,-27.591972,152.236244,75.27944484,1,,,,State School,,,,90,Lower Tenthill Road,Lower Tenthill,4343,Principal,90 Lower Tenthill Road,Lower Tenthill,via Gatton,4343,05,(07) 5462 7109,,(07) 5462 7428,www.tenthllwss.eq.edu.au,PY,06,Darling Downs South West,Wright,Lockyer,Lockyer Valley (R),0106,Tent Hill Lower State School,State School
0107,Tiaro State School,-25.728547,152.580366,199.7327147,2,,,,State School,,,,1,Forgan Terrace,Tiaro,4650,Principal,c/- Post Office,Tiaro,,4650,05,(07) 4129 2196,,(07) 4129 2110,www.tiaross.eq.edu.au,PY,06,North Coast,Wide Bay,Maryborough,Fraser Coast (R),0107,Tiaro State School,State School
0108,Ironside State School,-27.500611,152.996097,1.604547758,1,,,,State School,Y,,,2,Hawken Drive,St Lucia,4067,Principal,2 Hawken Drive,St Lucia,,4067,10,(07) 3258 3111,,(07) 3258 3100,www.ironsidess.eq.edu.au,PY,06,Metropolitan,Ryan,Indooroopilly,Brisbane (C),0108,Ironside State School,State School
0110,Toowoomba North State School,-27.556675,151.948737,103.0230465,1,,,,State School,,,,,Cnr Mort and Taylor Streets,Toowoomba,4350,Principal,Cnr Mort and Taylor Streets,Toowoomba,,4350,06,(07) 4617 8333,,(07) 4617 8300,www.toownortss.eq.edu.au,PY,06,Darling Downs South West,Groom,Toowoomba North,Toowoomba (R),0110,Toowoomba North State School,State School
0111,Goombungee State School,-27.302164,151.852659,114.2002984,1,,,,State School,,,,52,Mocatta Street,Goombungee,4354,Principal,PO Box 45,Goombungee,,4354,06,(07) 4612 6888,,(07) 4696 5047,www.goombungss.eq.edu.au,PY,06,Darling Downs South West,Groom,Nanango,Toowoomba (R),0111,Goombungee State School,State School
